,open,high,low,close,volume
2025-09-17,90096.10150424093,90294.44670283476,89946.1078136429,90217.69305344272,51555.48947390522
2025-09-18,90300.08946509806,90617.35193223083,90041.14673367815,90199.2466847454,36663.2857260573
2025-09-19,90190.45920608356,91195.75642228712,89494.45027270248,90889.43318259428,62658.57302484067
2025-09-20,90921.91450185003,91608.35916481326,90682.20221184022,91409.17286375635,38266.039061912714
2025-09-21,91374.8822438814,92154.33376064141,91109.36706288828,91800.40402884952,33863.449923363994
2025-09-22,91746.52940183389,91916.58879610944,89725.28677068785,89817.81744059475,73381.05624773592
2025-09-23,89874.54673447234,90849.94310118999,89175.14398373631,90193.82937226565,44547.425792089976
2025-09-24,90634.17404846128,90959.8176604002,90604.01223673392,90940.07907736363,58334.48806248974
2025-09-25,90609.9521718481,91429.1648531345,89304.88075089632,91195.84948146236,47540.20893455087
2025-09-26,91383.9935004731,93011.30321270607,89962.94562936669,91116.80505665718,37401.5514231464
2025-09-27,90577.29807764711,93116.59367931841,90097.54098058287,92886.94192991509,56243.36414818307
2025-09-28,92788.5067510454,93945.93205042912,92459.45849921204,93831.4244125009,40692.88815517887
2025-09-29,93653.81233627541,95103.359790875,92711.560764349,94479.2007901732,117911.53475994381
2025-09-30,93899.64791380787,95189.08253592471,93170.77949061393,95039.44923314216,34663.458749513215
2025-10-01,94990.8623132393,95002.97029663106,94568.18612412232,94570.90569055072,56419.61954375862
2025-10-02,94648.34670940335,95987.18514613004,94574.27301874572,95958.55205643448,63642.535379934576
2025-10-03,96272.79240712643,96508.48159916437,94579.98274522198,94696.66757277068,66333.80515322923
2025-10-04,94676.21349244875,94934.85278703402,93790.18807527535,94701.3956651097,32370.83813436787
2025-10-05,94758.45807552505,95275.13545736394,94611.46266149243,95168.69887297001,37847.04226651699
2025-10-06,95575.13378120128,96288.4984563155,95159.67104139022,95882.64360061064,38685.806668343954
2025-10-07,95752.86394267195,97510.29911414819,95093.06406431037,96804.3206634363,41763.7189941258
2025-10-08,96712.61130339662,98496.52219730552,95752.90312481463,97798.29449562861,39060.04540727166
2025-10-09,97713.19068168076,98762.3983101549,97711.09947861065,98761.56640118289,48666.37450247218
2025-10-10,99016.08860413208,99183.46542333343,98799.81753257621,98908.11286999228,42064.563507379135
2025-10-11,98653.76776850935,99309.22054939596,98647.3891340265,99306.4497181243,30555.697019269108
2025-10-12,99167.49521621972,99550.56169681766,98797.20065612663,98944.37409419574,41825.027867296994
2025-10-13,99163.8305467816,100276.82262340315,98043.43361101634,98255.22394958782,60100.399070980944
2025-10-14,98620.19110271294,100695.59881575246,98374.54038175703,100553.0662257663,59461.329339852615
2025-10-15,100211.05376675465,103060.21273837073,99163.61410968444,102344.42924383449,94614.65594851588
2025-10-16,102032.47834842073,102508.13792980327,100263.40004235833,100430.61024892853,48694.571780234284
2025-10-17,100444.06542415802,101010.93741877232,100077.37351115294,100709.33350310267,33135.69358626866
2025-10-18,100780.36982140694,102674.55391177504,99778.3922058661,101908.49892344006,41541.66992315678
2025-10-19,102137.43042072056,102348.80603656879,99156.54725104912,99443.01830963856,113825.35323021674
2025-10-20,99542.52567105246,99667.55643311563,97860.46374824144,97888.87632229787,48760.58138119648
2025-10-21,98052.3360621342,98091.24688507621,96347.57589067204,96374.31432863844,78265.32764020708
2025-10-22,96567.56921695216,97018.23907006737,96371.19149615342,96928.95802846823,36692.858585456095
2025-10-23,96601.84333773116,97559.49653326007,94965.72035025647,95661.22293066849,71824.37768512228
2025-10-24,95606.9125063642,96498.54465741802,94373.55044805848,95147.65565820716,35529.86300124026
2025-10-25,95253.93337075127,95843.8968780482,94590.50548713682,95431.3569621817,36758.63087390246
2025-10-26,95508.7953244865,101744.5218866385,95106.98655699994,101294.40066490807,140713.56110967795
2025-10-27,101058.44313549298,103258.98802221056,99237.63255235512,102819.56514038585,68292.1371484983
2025-10-28,102803.65859189534,103080.96448657688,101400.25555440632,101574.12384138608,50886.834163934596
2025-10-29,101677.86366069262,103232.58386780114,100826.7493114112,102980.01798202637,48974.13010715431
2025-10-30,103308.79491892409,103912.17729196513,101289.65757951254,101729.34188648574,42604.041039656244
2025-10-31,101191.81745046796,103868.05424075174,100754.35027870449,103516.58855987206,50057.55554423637
2025-11-01,103210.05881291778,103894.85553979178,102412.0210825206,103215.77420868601,29516.017094119703
2025-11-02,102792.19454498772,106000.32925320635,102429.32691751017,105600.15813430658,109213.49409480297
2025-11-03,105149.65146016788,105869.04861871837,104331.3062986713,104909.76838159963,34996.35929854746
2025-11-04,105242.92597388302,106265.44313126913,104213.62571602727,105542.81402943944,50660.25653621904
2025-11-05,105361.17388894965,106184.35854941599,104713.16755770778,105072.95036732563,30688.101101745542
2025-11-06,105224.15786526508,105346.32567230049,104103.16555394712,104174.75028190279,72459.73845151166
2025-11-07,104155.52514021908,104934.08483162204,103887.8970738324,104668.73861318805,52026.09760219222
2025-11-08,105370.25772732269,106392.67364779938,103940.41833801774,104520.28868678304,46177.93759131185
2025-11-09,103942.04468099534,106384.94681697436,103681.79014159285,106305.90037114531,62773.36437842816
2025-11-10,106502.22141598929,106992.63458794526,105495.69388252674,106205.07612090521,27120.66581651705
2025-11-11,106482.1952801748,106833.96632757442,106128.78300548716,106371.11277243376,36497.43145692382
2025-11-12,106661.23772815945,107385.05970728798,106202.93382542978,107198.2389804128,52293.862060726424
2025-11-13,107281.28958982133,107663.42400715599,106867.03195197372,107360.91988291008,50247.073437974934
2025-11-14,107641.88835312809,107820.6292375327,107489.37707425738,107570.11447981546,45179.7084489186
2025-11-15,107881.89452097933,108008.33674166216,107143.97010485386,107241.52199168726,41088.80447839145
2025-11-16,106959.50955407791,107257.8619866855,106627.50723931505,107158.28071255372,35681.85763145209
2025-11-17,107676.46937883763,107892.03611005787,107030.36103451173,107115.52530878484,31563.722485482776
2025-11-18,107014.9302420823,107637.46387485093,106219.74823969521,106712.6392632581,39555.535802516475
2025-11-19,106591.88552171798,107293.6449014412,105922.9654394606,106685.54133439537,37332.55015064609
2025-11-20,106440.27703067554,106709.47210917163,105604.48629172772,105818.8375921486,46396.16003759353
2025-11-21,106232.963961304,106788.59522218989,105380.82886193413,105739.34041028257,35697.501064326934
2025-11-22,105610.507498911,105952.66149244836,104791.2635520469,105755.75419875234,29552.93741914393
2025-11-23,105931.50551120508,106483.74588296752,105290.51102043365,105412.13396878119,48722.167383974185
2025-11-24,105272.55281445348,105422.14446014843,104868.52666787153,104927.82969277899,50287.76798855185
2025-11-25,105235.05521448741,108279.25894340192,102830.38831311524,104227.79268077674,40526.29592227032
2025-11-26,103912.30579057465,104354.39843172039,103448.57878073845,103615.80050384563,44092.886201720656
2025-11-27,103658.76689648234,104758.59048971826,102873.13531993637,103004.19683052975,63202.68455209275
2025-11-28,103355.01101627754,103655.08316911524,102407.65046479432,102817.57262746088,29278.315518516323
2025-11-29,103057.80477047442,103680.16063122211,102014.50919010116,102616.24589030059,45701.17297212516
2025-11-30,102408.8014987168,102761.70917456868,102281.0867903779,102653.46882329632,34509.554803759434
2025-12-01,102531.05969390644,103211.20929639394,102492.90198644983,103203.51598004348,33352.81081121447
2025-12-02,102869.4594541574,103392.32036171453,101440.54197153676,103166.61327178925,32057.699635507623
2025-12-03,103408.68183650414,104294.40570167516,102248.70330204949,103773.96716645284,32769.94143978189
2025-12-04,103941.86448536228,104697.69626006913,103068.65473152495,104072.97091768142,71237.61432595299
2025-12-05,103821.4104677162,104690.62993880031,103464.26365004966,104600.82524639649,33064.66541888705
2025-12-06,104436.26255466767,105819.73888212374,103869.74342549006,105707.37942058755,74411.96621912988
2025-12-07,105775.72176862496,106901.09626738314,105450.87905242902,106585.83689289255,87652.22535596804
2025-12-08,106495.2932917323,106762.71647634295,106257.52390537303,106353.21943968652,116284.23962781219
2025-12-09,105881.90197159845,107259.34499509232,105693.71790454812,107183.58536696497,54831.37211818923
2025-12-10,106873.28479566512,107310.62466904115,106779.63599776936,107139.2709330488,50166.96282517386
2025-12-11,106924.27155602397,108012.93964872346,106884.46637580654,107969.24274121218,58678.702134684376
2025-12-12,107467.42636878835,108862.28997942053,107180.77413859621,108485.41455476728,67547.87609556864
2025-12-13,108144.63201655463,108513.49137297591,107431.28987872327,107702.66180117859,66221.78299277698
2025-12-14,107102.24875823251,107788.5492614749,106595.82699958885,107555.36225577744,36848.87855073838
2025-12-15,107894.76014747105,109195.80142905712,106754.97839164072,108341.91272605673,38868.92909787477
2025-12-16,108222.73020725625,109520.27060955939,107411.76662649628,108794.80650166323,90676.53241562413
2025-12-17,108781.63937525288,110511.76600886146,107985.89087329092,108408.25502930378,48444.87703263999
2025-12-18,108048.61004196241,108088.78945716914,106692.79058403829,106735.63439039883,62662.33196099236
2025-12-19,107128.97474695613,107135.32700830103,105746.62697539359,105751.11513103584,55624.35439995007
2025-12-20,106644.00800101765,106952.0283331956,105539.67781373444,105645.46628758857,79573.18685154851
2025-12-21,105896.64073271614,107558.80456222002,104579.18156245213,105684.0518093151,49122.27170059777
2025-12-22,105278.46158009718,105851.34490433946,104900.62620464136,105540.77449547187,33451.67978295648
2025-12-23,106150.27652149857,107332.47628178471,104404.84519234221,105246.81756283785,38299.85749751218
2025-12-24,105596.02848999329,105902.94077105248,105140.32347771633,105275.5880294235,27063.157070223417
2025-12-25,105263.66397906558,105953.54348488698,104239.56750727985,105108.97114299792,33201.60678262161
2025-12-26,105569.91576255369,105933.14304969997,104939.52379217063,105190.64264856622,99695.4877877861
2025-12-27,105434.33091325616,105482.96981979648,104342.33735461044,104374.00863498959,49652.14032522737
2025-12-28,104527.89326558771,105335.10678703994,101595.99499900488,102893.90805944304,67548.37413285689
2025-12-29,103182.95775468842,104233.20177813455,102002.561232661,102438.64273097443,74407.69797498574
2025-12-30,102036.33696985706,102491.58391840685,101040.31916209777,101293.09010689938,70696.69349270163
2025-12-31,101298.67972770531,101656.33279108113,101081.77359287458,101310.58218448036,40728.45265935658
2026-01-01,101576.32260584384,102545.87270637053,100879.758495087,101190.5959054533,28780.07141370387
2026-01-02,101118.57054837383,101867.9347714823,100635.28922810814,100994.52569881722,30904.01616245848
2026-01-03,101431.06825368619,101465.79790998141,101114.91438906179,101121.0102657885,36716.45954849167
2026-01-04,101301.41729069529,101498.51098811219,100287.03264925146,100445.80725863356,144545.80194555386
2026-01-05,100494.48068086685,101891.83895863369,99817.05114749179,100272.43685259162,31189.776501030425
2026-01-06,99960.60274000232,100262.36520405753,99775.99558690422,100197.56220386006,37803.71379262714
2026-01-07,100304.80053562943,101337.34620517743,100150.36719885086,101282.44948079815,59534.3134436777
2026-01-08,101482.0220485499,101703.21322093904,100292.16616353112,100427.97570507076,48131.71705784116
2026-01-09,100150.65718009217,101185.5750367833,98951.48269716387,100717.25533378078,37033.85221809289
2026-01-10,100683.36481328077,101915.72790364642,99906.89433325842,100407.41520664288,29696.465537695094
2026-01-11,100549.36632780464,101536.32532402767,100135.74095820727,100493.47605370519,39042.47537337753
2026-01-12,100248.01973894009,100370.40599050315,99714.87933551785,99826.42082666354,36438.04083906934
2026-01-13,99746.64042705805,99988.89117525975,99229.89883653511,99669.20773144103,64038.787813489434
2026-01-14,99839.17691217521,100090.84817932769,98283.58645699773,98718.55403991087,44642.64824728359
2026-01-15,98993.04766668573,99116.3070795898,98780.52428079705,98810.02210393277,48855.73406294851
2026-01-16,98565.06914122908,99282.69232951297,97975.57273527174,99062.26536436225,33236.57430877702
2026-01-17,99472.76324950681,100311.01353612109,98021.33915622391,98394.35623548787,44341.891449265844
2026-01-18,98645.51596813138,98901.1191555131,98228.79100963823,98368.07893354318,38721.385785176986
2026-01-19,98354.79669308489,98619.13227199341,96418.25967697773,96798.09689992026,90070.25004236896
2026-01-20,96960.01374130869,97719.56124271297,95331.93714303443,95621.92473856115,46641.81233853341
2026-01-21,95604.23506902471,95765.50886131836,94422.0730190557,94558.37700068383,39344.57758438308
2026-01-22,94403.20536483939,94611.76321818042,94378.55880262333,94590.9872371741,33826.356542155205
2026-01-23,94484.11983725679,95469.41178295402,93342.99067133741,94177.39103487907,44354.7900017341
2026-01-24,94571.83181979085,95056.87025808395,91552.78156375606,92151.81678837132,110835.51871536243
2026-01-25,92171.20613468782,92704.74118655422,91787.13962919908,91902.23004570349,59994.08364398939
2026-01-26,91891.50228879946,92903.38325967353,91586.3429452679,92826.47451025617,38469.47990719145
2026-01-27,92310.52792337327,92924.77424722305,91390.39106413364,91498.01857524442,50294.56054227333
2026-01-28,91425.12929340411,91708.58707240291,91242.61479145563,91546.14971682256,64008.22200479985
2026-01-29,91528.60839837763,93057.22102086627,90163.96139899,91292.45519222436,45168.38217281944
2026-01-30,91465.217079386,92093.94134299857,90387.68883090404,90641.42726560612,52053.57612181615
2026-01-31,90594.80589331462,91351.43696783963,89890.41618802345,90658.88436846405,45613.56613497449
2026-02-01,90292.78711364216,91072.53505971278,89173.51148912968,90294.04593335917,68940.98126661859
2026-02-02,90219.82645834425,91157.46541397985,89709.26002723712,89975.6014413284,83840.52509342649
2026-02-03,89989.54362354701,90752.91071696313,88883.41559642278,90282.18643855152,39816.22822899733
2026-02-04,90451.00267929805,90657.28849926172,90120.53290709843,90168.87289606784,34691.336870026724
2026-02-05,90170.03814183261,90176.91787215933,89442.54246955994,89445.47387633595,39824.07835635416
2026-02-06,89400.167261204,90561.98522641376,88388.83380605366,88921.6369523206,49554.28991171564
2026-02-07,88958.149951513,89366.96662357346,88165.49335607683,88251.19567564582,146333.43142340716
2026-02-08,88773.6925551168,89088.94462144026,87779.2440314371,88310.09058625995,47721.4135067175
2026-02-09,88142.32237835921,88911.99790921004,87773.50684260123,88581.74723510258,41591.718750444306
2026-02-10,88652.90695393767,90094.59019512568,87723.51902419481,89665.30883335423,97376.68393965058
2026-02-11,89858.54148873869,89933.12741678645,89505.7192584435,89517.28973083742,33266.61477275748
2026-02-12,89305.19925931375,89721.78464509874,88859.95104682703,89269.88666526957,53443.69950065861
2026-02-13,89256.36922099938,89879.16692167941,88388.53694850096,88572.47407891366,41490.17988916285
2026-02-14,88510.7942388003,88619.49623614017,87682.78836533187,87759.86903762518,69708.45860312128
